directory,scl_file,notes,period,just,limit,description,tones,reference
mailing-lists,Sp43lim_high_contr.scl,12,1200.0,True,59183,Sparschuh's 43-limit 'high-key-contrast' bi-epimoric well-temp. [2010],1376/1305 1462/1305 172/145 344/275 29584/22185 5504/3915 3784/2523 688/435 4128/2465 29240/16443 118366/63075 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_91334.html#91762
mailing-lists,Secor1_4TX.scl,12,1200.0,True,61837,George Secor's rational 1/4-comma temperament extraordinaire,4873/4644 481/430 61837/52245 484/387 7747/5805 8132/5805 193/129 1219/774 1942/1161 30988/17415 3621/1935 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_59689.html#66222
mailing-lists,YoungMonochord.scl,12,1200.0,True,94723,"stringlengths in: 'Philosophical Transactions,vol90,London,(1800)'",100000/94723 100000/89304 100000/84197 100000/79752 100000/74921 100000/71041 100000/66822 100000/63148 100000/59676 100000/56131 100000/53224 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_83317.html#83366
mailing-lists,se1.scl,12,1200.0,True,103801,Secor extraordinare 1,19599/18668 208713/186680 1105971/933400 233473/186680 311403/233350 6533/4667 139641/93340 58797/37336 78053/46670 207602/116675 43669/23335 2,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_13432.html#13652
mailing-lists,sc3.scl,12,1200.0,True,418819,Secor3,525975/500744 1120119/1001488 1186725/1001488 1252535/1001488 1670679/1251860 175325/125186 749091/500744 1577925/1001488 418819/250372 556893/312965 468475/250372 2,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_13432.html#13652
mailing-lists,Secor1_7MCRWT.scl,12,1200.0,True,428221,George Secor's 1/7-comma minimum-contrast rational well-temperament,14285/13512 5049/4504 428221/360320 1415/1126 752/563 25407/18016 843/563 1785/1126 945/563 80249/45040 8475/4504 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_59689.html#66222
mailing-lists,secorwt08.scl,12,1200.0,True,502429,"George Secor well-temperament, rationalized version",256/243 124661/111375 32/27 502429/400950 4/3 1024/729 499946/334125 128/81 671389/400950 16/9 11392/6075 2,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_59689.html#62475
mailing-lists,secrat.scl,12,1200.0,True,566653,Rationalized Secor well-temperament,8040000/7623887 17075795/15247774 9045000/7623887 76498155/60991096 10175625/7623887 10720000/7623887 11409902/7623887 12060000/7623887 102226155/60991096 13567500/7623887 14311200/7623887 2,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_13432.html#13639
mailing-lists,se2.scl,12,1200.0,True,573007,Secor extraordinare 2,60125/57249 256093/228996 814039/686988 859195/686988 1146014/858735 240500/171747 171287/114498 60125/38166 287279/171747 4584056/2576205 642745/343494 2,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_13432.html#13652
mailing-lists,sc2.scl,12,1200.0,True,765143,Secor2,320275/304956 682081/609912 2168125/1829736 2288395/1829736 3052313/2287170 320275/228717 456209/304956 320275/203304 765143/457434 6104626/3430755 427975/228717 2,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_13432.html#13652
mailing-lists,ex2.scl,12,1200.0,True,1490459,Secor extraordinary two,2313789/2200700 46204229/41263125 391688/330105 3443711/2750875 146883/110035 7724743/5501750 20600859/13754375 173837/110035 36848/22007 195844/110035 3096037/1650525 2,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_13432.html#13642
mailing-lists,ex3.scl,12,1200.0,True,1904297,Secor extraordinary three,3132087/2978900 62547547/55854375 1590632/1340505 4662288/3723625 198829/148945 31370047/22341750 27880647/18618125 705949/446835 49884/29789 795316/446835 20947267/11170875 2,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_13432.html#13642
mailing-lists,sc1.scl,12,1200.0,True,2248769,Secor1,708225/673984 1508109/1347968 1597375/1347968 1685885/1347968 2248769/1684960 236075/168496 1008201/673984 2124675/1347968 563809/336992 2248769/1263720 630475/336992 2,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_13432.html#13652
mailing-lists,sc4.scl,12,1200.0,True,3855857,Secor4,1213425/1155752 2584377/2311504 2738875/2311504 2890905/2311504 3855857/2889380 404475/288938 1729053/1155752 3640275/2311504 966477/577876 3855857/2167035 1081425/577876 2,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_13432.html#13652
mailing-lists,ex1.scl,12,1200.0,True,56124137,Secor extraordinary one,1405281/1336600 56124137/50122500 118946/100245 16732127/13366000 178419/133660 4691627/3341500 50048619/33415000 10558/6683 44759/26732 59473/33415 4701086/2506125 2,https://yahootuninggroupsultimatebackup.github.io/tuning-math/topicId_13432.html#13642
mailing-lists,12-31.scl,12,1200.0,False,0,"12 out of 31-tET, meantone Eb-G#",77.41935 193.54839 309.67742 387.09677 503.22581 580.64516 696.77419 774.19355 890.32258 1006.45161 1083.87097 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_70963.html#70981
mailing-lists,12-of-blackjack-11.scl,12,1200.0,False,0,A 12-tone 11-limit subset of Blackjack,33.33333333 150.0 266.6666667 383.3333333 500.0 583.3333333 700.0 816.6666667 933.3333333 1050.0 1083.333333 1200.0,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_22532.html#22655
mailing-lists,12-of-blackjack-7-9-11.scl,12,1200.0,False,0,A 12-tone subset of Blackjack with six 4-7-9-11 tetrads,116.6666667 233.3333333 350.0 433.3333333 466.6666667 550.0 583.3333333 666.6666667 783.3333333 900.0 1016.666667 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_22532.html#22715
mailing-lists,12-of-blackjack.scl,12,1200.0,False,0,Paul Erlich's 12-tone proper Blackjack subset in 72-EDO,116.6666667 200.0 316.6666667 383.3333333 500.0 583.3333333 700.0 816.6666667 933.3333333 966.6666667 1083.333333 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_22532.html#22622
mailing-lists,12_Sorgean_6th-comma.scl,12,1200.0,False,0,Sorgean 1/6-Pyth-comma temperament SSSSLSLLLSLL.,94.135 196.090 298.045 392.180 498.045 592.180 698.045 796.090 894.135 996.090 1094.135 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_69860.html#69890
mailing-lists,12_lumma_5thcomma[246].scl,12,1200.0,False,0, 1/5-comma SLSSLLLSLLLS temperament.,99.609 199.218 298.827 393.744 502.737 597.654 697.263 796.872 896.481 1000.782 1095.699 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_69860.html#69860
mailing-lists,12_lumma_5thcomma[246]_tuning_69860_70000.scl,12,1200.0,False,0, 1/5-comma SLSSLLLSLLLS temperament.,94.917 194.526 294.135 393.744 498.045 592.962 697.263 796.872 896.481 996.090 1091.007 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_69860.html#70000
mailing-lists,12_lumma_5thcomma[327].scl,12,1200.0,False,0, 1/5-comma SSSLSLLLSLLL temperament.,94.917 194.526 294.135 393.744 498.045 592.962 697.263 796.872 891.789 996.090 1091.007 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_69860.html#69860
mailing-lists,12_lumma_6thcomma[1335].scl,12,1200.0,False,0, 1/6-comma SSSLSLLSLLLS temperament.,98.045 196.090 298.045 396.090 501.955 596.090 698.045 796.090 894.135 1000.000 1094.135 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_69860.html#69860
mailing-lists,12_lumma_6thcomma[2226].scl,12,1200.0,False,0, 1/6-comma SSSSLLLSLLLS temperament.,98.045 196.090 298.045 392.180 501.955 596.090 698.045 796.090 894.135 1000.000 1094.135 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_69860.html#69860
mailing-lists,12_lumma_6thcomma[2226]_tuning_69860_70000.scl,12,1200.0,False,0, 1/6-comma SSSSLLLSLLLS temperament.,94.135 196.090 294.135 392.180 498.045 592.180 698.045 796.090 894.135 996.090 1090.225 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_69860.html#70000
mailing-lists,12_lumma_7thcomma[2262].scl,12,1200.0,False,0, 1/7-comma SSSSLLSSLLLS temperament.,96.929 197.208 297.488 394.415 501.396 598.325 698.604 795.533 895.811 999.442 1096.370 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_69860.html#70000
mailing-lists,12_lumma_7thcomma[2343].scl,12,1200.0,False,0, 1/7-comma SSSSSLSLLSLL temperament.,96.927 197.207 297.486 394.414 501.396 594.972 698.603 798.882 895.810 999.441 1096.369 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_69860.html#69866
mailing-lists,12edo.scl,12,1200.0,False,0,PIAGUI,99.02 198.04 297.07 396.09 498.04 600.00000 699.02 798.05 897.07 996.09 1098.05 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_96908.html#96908
mailing-lists,12highschool1-rodan.scl,12,1200.0,False,0,12highschool1 tempered in 13-limit POTE-tuned rodan,82.76793 206.89283 317.25007 386.19634 496.55359 579.32152 703.44641 813.80366 882.74993 965.51786 1089.64275 1200.00000,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_105356.html#105356
mailing-lists,12highschool2-miracle.scl,12,1200.0,False,0,12highschool2 tempered in 11-limit POTE-tuned miracle,116.63274 199.59291 316.22566 383.57080 500.20354 616.83629 699.79646 816.42920 883.77434 966.73451 1083.36726 1200.00000,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_105356.html#105356
mailing-lists,12of26-IbnSina-plus.scl,12,1200.0,False,0,Tempering of Ibn Sina's 1/1-14/13-7/6-4/3-3/2-21/13-7/4-2/1,138.46154 184.61538 276.92308 369.23077 507.69231 553.84615 692.30769 830.76923 876.92308 969.23077 1061.53846 2/1,https://yahootuninggroupsultimatebackup.github.io/makemicromusic/topicId_16005.html#16036
mailing-lists,14_13-12.scl,12,1200.0,False,0,"Temperament with just 14/13 apotome, close to Pepper Noble Fifth",128.29824 208.08521 287.87218 416.17043 495.95739 624.25564 704.04261 832.34085 912.12782 991.91479 1120.21303 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_105023.html#105060
mailing-lists,31ET-11-lim.scl,12,1200.0,False,0,11-limit 31-equal subset,38.70968 193.54839 270.96774 387.09677 464.51613 541.93548 696.77419 774.19355 890.32258 967.74194 1083.87097 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_87455.html#87902
mailing-lists,Broadwood.scl,12,1200.0,False,0,Broadwood's Usual (Ellis #2) Victorian Well-temperament,95.00000 197.00000 297.00000 392.00000 499.00000 594.00000 700.00000 796.00000 894.00000 998.00000 1093.00000 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_59689.html#66332
mailing-lists,DIMENSIONEC.scl,12,1200.0,False,0,Dimension EC Scale,119.558 196.1985 315.6413 352.7508 505.7750 620.4284 701.9550 822.85912 891.9594 1011.52634 1047.1581 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_96322.html#96332
mailing-lists,DIMENSIONEC2.scl,12,1200.0,False,0,Dimension EC Scale,196.1985 315.6413 352.7508 505.7750 620.4284 701.9550 822.85912 891.9594 1011.52634 1047.1581 1131.1300 2/1,https://yahootuninggroupsultimatebackup.github.io/makemicromusic/topicId_42.html#24611
mailing-lists,Dent_523WT.scl,12,1200.0,False,0,Tom Dent's 5/32-comma proportional-beating well-temperament,96.14515 197.18098 298.16743 394.36196 499.38914 595.55308 698.59049 796.89241 895.77147 998.77828 1094.95868 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_60165.html#60248
mailing-lists,DimensionECF_tuning_96545_96545.scl,12,1200.0,False,0,Dimension ECF (Dimension Tuning Optimized for Fifths),119.55822 28/25 6/5 613/500 505.77499 621.75868 3/2 201/125 837/500 1011.52634 1831/1000 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_96545.html#96545
mailing-lists,EC2lesfip.scl,12,1200.0,False,0,"Lesfip scale from EC2, 13 cents, 11-limit union {15/11, 22/15}",191.82959 309.08106 347.77355 502.90469 619.61886 695.58039 812.06094 889.40374 1006.00510 1045.42407 1122.07703 1200.00000,https://yahootuninggroupsultimatebackup.github.io/makemicromusic/topicId_24634.html#24639
mailing-lists,EClesfip.scl,12,1200.0,False,0,"Lesfip scale from EC, 13 cents, 11-limit union {15/11, 22/15}",114.87793 191.77017 311.62929 346.93942 501.24361 617.92004 697.71766 815.58126 888.24613 1004.76728 1045.29423 1200.00000,https://yahootuninggroupsultimatebackup.github.io/makemicromusic/topicId_24634.html#24639
mailing-lists,G55500011111C4G.scl,12,1200.0,False,0,G -5 D -5 A -5 E B F# -1 C# -1 G# -1 Eb -1 Bb -1 F -1 C -4 G.scl,95. 195. 297. 389. 499. 593. 699. 796. 892. 998. 1091. 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_80694.html#80713
mailing-lists,G66600011111C1G.scl,12,1200.0,False,0,G -6 D -6 A -6 E B F# -1 C# -1 G# -1 Eb -1 Bb -1 F -1 C -1 G.scl,95. 197. 297. 389. 499. 593. 701. 796. 893. 998. 1091. 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_80694.html#80713
mailing-lists,Groenewald_simplified_Bach.scl,12,1200.0,False,0,"Journal: Ars Organi Volume#57, Issue 1, March(2009) p.39",90.225 189.25 294.135 386.606 498.045 588.270 693.175 792.180 887.275 996.090 1086.808 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_79337.html#83386
mailing-lists,J_P_Mander.scl,12,1200.0,False,0,John Pike Mander's Adlington-Hall organ tuning ,78.0 192. 294. 384. 498. 578. 696. 775. 888. 996. 1080. 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_81835.html#81835
mailing-lists,J_P_Mander_SC.scl,12,1200.0,False,0,John Pike Mander's Adlington-Hall organ tuning compiled by A.Sparschuh,78.9165045 193.156857 32/27 5/4 4/3 581.262762 696.578428 777.842470 889.735285 16/9 1082.89214 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_81835.html#88428
mailing-lists,Lumma_in_72.scl,12,1200.0,False,0,Carl Lumma's scale in 72-EDO,116.6666667 200.0 266.6666667 383.3333333 500.0 583.3333333 700.0 816.6666667 883.3333333 966.6666667 1083.333333 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_22532.html#22622
mailing-lists,Miracle-10.scl,12,1200.0,False,0,"The 10 ""white notes"" of Miracle mapped to 12 keys",116.6666667 233.3333333 350.0 466.6666667 583.3333333 583.3333333 700.0 816.6666667 966.6666667 1083.333333 1083.333333 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_23187.html#23523
mailing-lists,Miracle-12.scl,12,1200.0,False,0,A chain of 12 Miracle generators for mapping to standard keyboard,116.6666667 233.3333333 350.0 466.6666667 583.3333333 700.0 816.6666667 850.0 933.3 966.6666667 1083.333333 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_23187.html#23575
mailing-lists,Neidhard1724rationalETapprox.scl,12,1200.0,False,0,"from his ""Canone Harmonico"" extracted and compiled by A.Sparschuh",99.9946105 199.996435 299.996140 399.997092 499.998720 599.995462 699.996062 799.998122 899.994598 999.998532 1099.99411 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_78560.html#78607
mailing-lists,O3-zalzalian12_D.scl,12,1200.0,False,0,"Sampling of Zalzalian maqam/dastgah modes, slendro/pelog modes",138.28125 207.42187 264.84375 345.70312 472.26563 680.85937 704.29687 842.57813 969.14063 1050.00000 1176.56249 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_91499.html#91499
mailing-lists,PerfDif12.scl,12,1200.0,False,0,Perfect difference scale for 133-EDO,18.04511278 54.13533835 216.5413534 261.6541353 360.9022556 387.9699248 496.2406015 613.5338346 676.6917293 685.7142857 766.9172932 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_77517.html#77517
mailing-lists,Schlick1511_variation.scl,12,1200.0,False,0,"Variation on Schlick (1511), all 5ths within 7c of pure",88.27000 196.09000 303.91000 392.18000 501.95500 589.24750 698.04500 797.00000 894.13500 1002.93250 1090.22500 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_73833.html#73903
mailing-lists,Secor_WT1-7.scl,12,1200.0,False,0,George Secor's 1/7-comma well-temperament,93.97984 197.75601 297.88984 395.51202 501.12200 593.26802 698.87800 795.93484 869.63401 999.88484 1094.39002 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_59689.html#60252
mailing-lists,Secor_WT1-7_tuning_59689_60264.scl,12,1200.0,False,0,George Secor's 1/7-comma well-temperament,93.97984 197.75601 297.88984 395.51202 501.12200 593.26802 698.87800 795.93484 896.63401 999.88484 1094.39002 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_59689.html#60264
mailing-lists,TO-1043.scl,12,1200.0,False,0,Possible 10/43-comma temperament ordinaire,87.62999 193.90577 292.61883 387.81153 503.04712 586.20299 696.95288 789.04548 890.85865 997.83297 1084.76441 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_59689.html#60205
mailing-lists,TO-523.scl,12,1200.0,False,0,Possible 5/23-comma temperament ordinaire,86.53508 194.55680 294.12920 389.11361 502.72160 585.53449 697.27840 789.38184 891.83521 997.01621 1086.39201 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_59689.html#60205
mailing-lists,aaron245.scl,12,1200.0,False,0,TOP tuned 245/243-planar tempering of aaron.scl,56.195308 206.745990 262.941298 440.431697 496.627005 525.882596 703.372995 759.568303 937.058702 966.314293 1022.509601 1200.000000,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_53063.html#53063
mailing-lists,akj245.scl,12,1200.0,False,0,TOP tuned 245/243-planar tempering of akj.scl,56.195308 206.745990 262.941298 440.431697 496.627005 647.177687 703.372995 759.568303 910.118986 993.254010 1143.804692 1200.000000,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_53063.html#53063
mailing-lists,akj_temperament.scl,12,1200.0,False,0,"temperament based on 5/4, 24/19, and 19/15 filling the octave ",89.64400 193.15700 293.06500 386.31400 497.68700 588.53400 696.57800 790.75400 889.73500 995.37600 1087.42400 2/1,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_54975.html#54975
mailing-lists,albionbyz.scl,12,1200.0,False,0,Albion 225/224 planar scale,116.015465 199.625824 315.641288 384.171624 500.187089 616.202554 699.812911 815.828377 884.358712 1000.374177 1083.984535 1200.000000,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_50329.html#50329
mailing-lists,archytas12.scl,12,1200.0,False,0,"Archytas[12] (64/63) hobbit, 9-limit minimax",98.09924 217.54205 315.64129 393.12974 491.22898 589.32822 708.77102 806.87026 884.35871 982.45795 1101.90076 1200.00000,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_93336.html#93336
mailing-lists,archytas12sync.scl,12,1200.0,False,0,"Archytas[12] (64/63) hobbit, sync beating",96.45889 222.99262 319.45150 392.04481 488.50369 615.03742 711.49631 807.95519 934.48892 977.00738 1103.54111 1200.00000,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_95358.html#95358
mailing-lists,ares12.scl,12,1200.0,False,0,"Ares[12] (64/63&100/99) hobbit, POTE tuning",98.86242 172.07703 318.23612 391.45073 490.31315 563.52776 709.68685 808.54927 881.76388 1027.92297 1101.13758 1200.00000,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_95510.html#95510
